"","year","month","T_ID","P_ID","PA","P_AB_CN","P_HIT_CN","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","BAT_ORDER","SB_rate","BABIP","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","GD_rate","XR","AVG","OBP","SLG","OPS"
"1887",2017,4,"WO",62353,35,12,5,3,0,0,1,3,0,3,1,0,0,8,0.6,0.341107871720117,0.111111111111111,0,0,0.0857142857142857,0.0571428571428571,0,4.694,0.3,0.4,0.333333333333333,0.733333333333333
"1888",2017,4,"WO",63339,4,1,0,3,0,0,0,3,0,2,0,0,0,7,0,0.125,0,0,0,0.25,0,0,-0.036,0,0.25,0,0.25
"1889",2017,4,"WO",64300,100,23,8,2,3,3,2,5,0,6,3,0,0,8,0.766129032258065,0.304392764857881,0.227272727272727,0,0.181818181818182,0.09,0,0.01,12.406,0.247191011235955,0.313131313131313,0.438202247191011,0.751333560322324
"1890",2017,4,"WO",65357,10,3,2,2,0,0,0,0,0,2,0,0,0,1,0.4,0.308668076109937,0,0.333333333333333,0,0.2,0,0,2.27,0.375,0.5,0.625,1.125
"1891",2017,4,"WO",65399,82,19,6,3,3,3,1,4,0,5,3,0,0,7,0.333333333333333,0.314935064935065,0.142857142857143,0,0.333333333333333,0.0975609756097561,0.0365853658536585,0,17.278,0.3,0.390243902439024,0.642857142857143,1.03310104529617
"1892",2017,4,"WO",65898,15,6,2,0,1,2,0,1,0,1,1,0,0,6,0,0.325925925925926,0.25,0,0,0,0,0,1.206,0.266666666666667,0.266666666666667,0.333333333333333,0.6
"1893",2017,4,"WO",66306,23,8,0,0,1,2,2,1,0,2,0,0,0,5,1,0.308743169398907,0.5,0,0,0.0869565217391304,0,0.0869565217391304,-0.614,0.0952380952380952,0.173913043478261,0.142857142857143,0.316770186335404
"1894",2017,4,"WO",66354,28,7,2,1,0,0,0,3,0,3,2,0,0,9,0.333333333333333,0.313829787234043,0,0,0,0.178571428571429,0,0,2.484,0.217391304347826,0.357142857142857,0.217391304347826,0.574534161490683
"1895",2017,4,"WO",67341,102,17,4,3,3,3,2,5,0,6,3,0,0,2,0.719298245614035,0.365291262135922,0.133333333333333,0,0.0666666666666667,0.0490196078431373,0,0.0294117647058824,12.412,0.309278350515464,0.343137254901961,0.412371134020619,0.755508388922579
"1896",2017,4,"WO",73342,51,9,4,2,3,1,2,4,0,3,2,0,0,7,0.666666666666667,0.342265529841657,0.357142857142857,0,0,0.117647058823529,0,0,7.638,0.318181818181818,0.392156862745098,0.431818181818182,0.82397504456328
"1897",2017,4,"WO",74215,113,30,8,3,3,3,2,5,0,6,3,0,0,4,0.545454545454545,0.308229813664596,0.0833333333333333,0,0.0555555555555556,0.0619469026548673,0.0265486725663717,0.0353982300884956,17.07,0.356435643564356,0.407079646017699,0.445544554455446,0.852624200473145
"1898",2017,4,"WO",76746,33,10,2,2,1,1,2,4,0,3,0,0,0,5,0,0.373913043478261,0.0833333333333333,0,0.0833333333333333,0.0909090909090909,0.0303030303030303,0.0303030303030303,6.556,0.413793103448276,0.484848484848485,0.551724137931034,1.03657262277952
"1899",2017,4,"WO",77463,79,19,7,2,1,3,2,4,0,6,3,0,0,5,0,0.365957446808511,0.222222222222222,0.037037037037037,0.0740740740740741,0.0632911392405063,0.0253164556962025,0.0126582278481013,15.464,0.380281690140845,0.430379746835443,0.577464788732394,1.00784453556784
"1900",2017,4,"WO",77564,97,26,11,3,3,2,2,5,0,6,3,0,0,6,0.666666666666667,0.323211875843455,0.296296296296296,0,0,0.0618556701030928,0.0103092783505155,0.0206185567010309,11.518,0.306818181818182,0.350515463917526,0.397727272727273,0.748242736644798
"1901",2017,4,"WO",78168,111,20,11,3,3,3,2,5,0,5,3,0,0,3,0.745098039215686,0.34943351222421,0.114285714285714,0.0571428571428571,0.0285714285714286,0.0810810810810811,0,0.00900900900900901,17.944,0.346534653465347,0.396396396396396,0.455445544554455,0.851841940950852
"1902",2017,4,"WO",79300,7,3,0,3,0,3,0,3,0,4,1,0,0,3,0.333333333333333,0.286713286713287,0,0,0,0.142857142857143,0,0,0.382,0.166666666666667,0.285714285714286,0.166666666666667,0.452380952380952
"1903",2017,4,"WO",79365,42,6,2,0,3,3,2,2,0,2,1,0,0,9,0.75,0.302136317395727,0.125,0,0,0.0476190476190476,0.0238095238095238,0.0238095238095238,2.18,0.205128205128205,0.261904761904762,0.230769230769231,0.492673992673993
"1904",2017,5,"HH",60667,2,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0.380952380952381,0,0,0,0,0,0,-0.188,0,0,0,0
"1905",2017,5,"HH",60805,3,2,0,0,0,1,0,0,0,0,2,0,0,9,0,0.260869565217391,0,0,0,0,0,0,-0.278,0,0,0,0
"1906",2017,5,"HH",61700,18,4,0,0,3,2,2,2,2,0,1,3,1,1,0.533333333333333,0.309133489461358,0,0.5,0,0.222222222222222,0,0,1.656,0.142857142857143,0.333333333333333,0.285714285714286,0.619047619047619
"1907",2017,5,"HH",62700,109,28,8,0,3,3,3,2,3,2,3,3,3,2,0.537037037037037,0.344199424736337,0.153846153846154,0.0384615384615385,0.0769230769230769,0.055045871559633,0.018348623853211,0.00917431192660551,12.368,0.262626262626263,0.317757009345794,0.383838383838384,0.701595393184178
"1908",2017,5,"HH",62768,34,5,1,0,0,3,3,2,0,1,1,0,3,9,0,0.371212121212121,0.25,0,0,0,0.0294117647058824,0.0588235294117647,-0.748,0.125,0.151515151515152,0.15625,0.307765151515151
"1909",2017,5,"HH",62797,86,16,3,0,3,3,3,2,3,1,1,2,3,6,0.611111111111111,0.299554565701559,0.2,0,0.05,0.104651162790698,0.0581395348837209,0.0232558139534884,11.2,0.285714285714286,0.404761904761905,0.385714285714286,0.790476190476191
"1910",2017,5,"HH",64724,3,1,0,0,2,0,0,2,1,0,0,0,0,8,0,0.3125,0,0,0,0,0,0,-0.278,0,0,0,0
"1911",2017,5,"HH",66702,12,3,0,0,2,2,0,0,3,1,1,2,0,6,0.7,0.263157894736842,0,0,0,0,0,0,-0.522,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667
"1912",2017,5,"HH",66707,3,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0.266666666666667,0,0,0,0.333333333333333,0,0,0.152,0,0.333333333333333,0,0.333333333333333
"1913",2017,5,"HH",66710,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0
"1914",2017,5,"HH",66740,113,24,7,0,3,3,3,2,3,2,3,3,3,4,0.578947368421053,0.330567081604426,0.15625,0,0.125,0.115044247787611,0.0353982300884956,0.0176991150442478,20.69,0.340425531914894,0.433628318584071,0.521276595744681,0.954904914328752
"1915",2017,5,"HH",71347,104,29,10,0,3,2,3,2,3,2,3,3,3,2,0.611111111111111,0.319201995012469,0.0666666666666667,0,0.0333333333333333,0.0384615384615385,0,0.00961538461538462,11.774,0.309278350515464,0.333333333333333,0.360824742268041,0.694158075601375
"1916",2017,5,"HH",71610,39,12,2,0,0,3,2,2,0,0,2,1,3,5,1,0.309178743961353,0.25,0,0.125,0.0256410256410256,0.0256410256410256,0,3.534,0.216216216216216,0.256410256410256,0.351351351351351,0.607761607761608
"1917",2017,5,"HH",71752,81,23,11,0,3,0,3,1,3,2,0,3,3,4,0.8,0.37233259749816,0.153846153846154,0,0.192307692307692,0.0864197530864197,0.0246913580246914,0.0123456790123457,16.822,0.361111111111111,0.432098765432099,0.625,1.0570987654321
"1918",2017,5,"HH",73136,40,10,3,0,3,0,0,0,3,2,0,1,0,6,0.636363636363636,0.332332332332332,0,0,0.153846153846154,0.05,0.025,0,7.706,0.382352941176471,0.432432432432432,0.558823529411765,0.991255961844197
"1919",2017,5,"HH",73602,46,16,3,0,3,2,2,2,3,2,0,3,1,8,0.5,0.267123287671233,0.1,0,0,0.130434782608696,0.0217391304347826,0.0217391304347826,4.244,0.256410256410256,0.369565217391304,0.282051282051282,0.651616499442586
"1920",2017,5,"HH",73725,5,2,1,0,0,0,0,0,0,0,2,0,0,3,0,0.307692307692308,0,0,0,0,0,0,0.4,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667
"1921",2017,5,"HH",74163,5,2,1,0,0,0,0,0,0,0,1,0,0,1,0.699029126213592,0.335581787521079,0,0,0,0.2,0,0,2.11,0.75,0.8,0.75,1.55
"1922",2017,5,"HH",74167,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1923",2017,5,"HH",74729,5,3,0,0,0,0,0,0,0,0,1,0,0,5,0,0.330357142857143,0,0,0,0,0,0,-0.474,0,0,0,0
"1924",2017,5,"HH",74857,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1925",2017,5,"HH",75808,107,18,7,0,3,3,3,2,2,2,3,3,3,1,0.671232876712329,0.322045152722444,0.166666666666667,0,0.0666666666666667,0.0841121495327103,0.0280373831775701,0.0280373831775701,14.786,0.326086956521739,0.403846153846154,0.445652173913043,0.849498327759197
"1926",2017,5,"HH",76753,106,23,7,0,3,3,3,2,3,2,3,3,3,3,0.653846153846154,0.343940419769804,0.32258064516129,0,0.0645161290322581,0.0754716981132075,0.00943396226415094,0.00943396226415094,16.96,0.333333333333333,0.388349514563107,0.505376344086022,0.893725858649128
"1927",2017,5,"HH",77243,6,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0.265193370165746,0,0,0.5,0.166666666666667,0,0,2.002,0.4,0.5,1,1.5
"1928",2017,5,"HH",78288,37,8,2,0,0,2,2,1,0,0,3,1,3,8,0.478260869565217,0.312567132116004,0.166666666666667,0,0,0.027027027027027,0.0810810810810811,0.0540540540540541,5.276,0.375,0.444444444444444,0.4375,0.881944444444444
"1929",2017,5,"HH",78745,6,2,0,0,0,0,2,0,0,0,0,3,1,7,0,0,0,0,0,0,0,0,-0.556,0,0,0,0
"1930",2017,5,"HH",79705,30,11,3,0,2,2,3,2,1,1,3,3,2,3,0.75,0.285106382978723,0.2,0,0,0.166666666666667,0.0333333333333333,0,2.986,0.208333333333333,0.366666666666667,0.25,0.616666666666667
"1931",2017,5,"HH",98144,5,2,0,0,1,0,0,0,0,0,0,2,0,8,0,0.206896551724138,0,0,0,0,0,0,0.124,0.2,0.2,0.2,0.4
"1932",2017,5,"HT",60658,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1933",2017,5,"HT",61666,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1934",2017,5,"HT",61743,5,1,0,1,0,0,0,3,0,0,0,0,0,6,0.285714285714286,0.317708333333333,0,0,0,0.2,0,0,-0.028,0,0.2,0,0.2
"1935",2017,5,"HT",62007,23,6,0,1,0,3,2,5,0,3,1,0,2,9,1,0.264705882352941,0.5,0,0,0.0434782608695652,0.0434782608695652,0,1.526,0.19047619047619,0.260869565217391,0.285714285714286,0.546583850931677
"1936",2017,5,"HT",62864,87,27,7,3,0,3,3,6,2,3,3,0,3,8,0.647058823529412,0.277854195323246,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0574712643678161,0.0344827586206897,0,7.366,0.217948717948718,0.290697674418605,0.294871794871795,0.5855694692904
"1937",2017,5,"HT",63636,12,1,1,3,0,0,0,3,2,0,0,0,2,5,0.428571428571429,0.287037037037037,0.666666666666667,0,0,0,0,0,1.604,0.3,0.272727272727273,0.5,0.772727272727273
"1938",2017,5,"HT",63722,8,1,0,1,0,3,3,3,2,3,1,0,1,8,1,0.307106598984772,0,0,0,0,0,0,-0.17,0.125,0.125,0.125,0.25
"1939",2017,5,"HT",65653,26,5,2,3,0,2,3,6,2,3,2,0,3,9,0.641025641025641,0.334042553191489,0.2,0,0,0.192307692307692,0,0,2.766,0.25,0.4,0.3,0.7
"1940",2017,5,"HT",66606,29,9,2,2,0,0,0,3,2,2,0,0,0,8,0.694444444444444,0.304747320061256,0.222222222222222,0,0.111111111111111,0.0344827586206897,0,0.0344827586206897,4.14,0.333333333333333,0.344827586206897,0.518518518518518,0.863346104725415
"1941",2017,5,"HT",66657,5,1,0,3,0,0,0,3,2,0,0,0,0,4,0.333333333333333,0.235294117647059,0,0,0,0.2,0,0,0.84,0.5,0.6,0.5,1.1
"1942",2017,5,"HT",66804,2,2,1,0,0,0,0,0,2,0,0,0,0,6,0,0.75,0,0,0,0,0,0,0.402,0.5,0.5,0.5,1
"1943",2017,5,"HT",67650,103,21,8,3,0,3,3,6,2,3,2,0,2,1,0.761904761904762,0.354523227383863,0.241379310344828,0.0689655172413793,0.172413793103448,0.0679611650485437,0.0194174757281553,0.00970873786407767,18.704,0.311827956989247,0.368932038834951,0.591397849462366,0.960329888297317
"1944",2017,5,"HT",70142,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1945",2017,5,"HT",70410,58,17,2,0,0,3,3,2,0,1,3,0,3,3,0.707317073170732,0.346730245231608,0.25,0,0.125,0.0517241379310345,0,0.0172413793103448,1.72,0.145454545454545,0.189655172413793,0.236363636363636,0.426018808777429
"1946",2017,5,"HT",70756,79,16,4,2,0,3,3,3,0,3,3,0,3,6,0.666666666666667,0.284823284823285,0.173913043478261,0,0.130434782608696,0.126582278481013,0,0.0126582278481013,13.872,0.333333333333333,0.417721518987342,0.521739130434783,0.939460649422124
"1947",2017,5,"HT",72443,118,22,5,3,0,3,3,6,2,3,3,0,3,4,0.555555555555556,0.360692350642099,0.0967741935483871,0,0.290322580645161,0.194915254237288,0.00847457627118644,0.0338983050847458,25.436,0.329787234042553,0.466101694915254,0.648936170212766,1.11503786512802
"1948",2017,5,"HT",72559,15,3,0,0,0,1,3,2,0,2,3,0,2,7,0.642857142857143,0.358974358974359,0.333333333333333,0,0,0.0666666666666667,0.0666666666666667,0,1.18,0.230769230769231,0.333333333333333,0.307692307692308,0.641025641025641
"1949",2017,5,"HT",73606,73,18,7,3,0,2,3,6,1,2,2,0,3,7,0.666666666666667,0.355595667870036,0.578947368421053,0,0.0526315789473684,0.136986301369863,0.0136986301369863,0.0273972602739726,11.884,0.311475409836066,0.416666666666667,0.540983606557377,0.957650273224044
"1950",2017,5,"HT",74605,15,1,0,0,0,1,2,2,0,2,1,0,0,7,0.333333333333333,0.260053619302949,0,0,0,0,0,0.0666666666666667,-1.146,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333
"1951",2017,5,"HT",76849,105,21,8,3,0,3,3,6,2,1,3,0,3,2,0.658227848101266,0.340333539221742,0.0769230769230769,0.0384615384615385,0.0769230769230769,0.0380952380952381,0.00952380952380952,0.00952380952380952,10.382,0.268041237113402,0.300970873786408,0.371134020618557,0.672104894404964
"1952",2017,5,"HT",78603,99,24,11,3,0,3,3,6,2,3,3,0,3,9,0.576923076923077,0.349397590361446,0.176470588235294,0,0.0294117647058824,0.111111111111111,0,0.0101010101010101,17.346,0.390804597701149,0.454545454545455,0.494252873563218,0.948798328108673
"1953",2017,5,"HT",78629,107,21,6,3,0,3,3,5,2,3,3,0,3,3,0.636363636363636,0.311444652908068,0.192307692307692,0.0384615384615385,0.0384615384615385,0.0841121495327103,0.0560747663551402,0.00934579439252336,14.962,0.288888888888889,0.383177570093458,0.4,0.783177570093458
"1954",2017,5,"HT",79608,107,24,8,3,0,3,3,6,2,3,3,0,2,5,0.8125,0.331140350877193,0.142857142857143,0.0714285714285714,0.107142857142857,0.121495327102804,0.00934579439252336,0.0560747663551402,16.346,0.311111111111111,0.4,0.5,0.9
"1955",2017,5,"HT",95657,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1956",2017,5,"HT",97336,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1957",2017,5,"KT",60343,54,17,8,3,3,0,0,4,3,2,2,3,2,6,0.2,0.262357414448669,0.3125,0,0.125,0.12962962962963,0,0.037037037037037,9.56,0.347826086956522,0.433962264150943,0.58695652173913,1.02091878589007
"1958",2017,5,"KT",60558,71,20,2,1,3,0,0,5,3,1,2,3,3,6,0.72,0.325221238938053,0.1875,0.0625,0.125,0.028169014084507,0.0140845070422535,0.0140845070422535,6.696,0.25,0.279411764705882,0.421875,0.701286764705882
"1959",2017,5,"KT",62265,15,3,1,0,0,0,0,0,0,1,1,3,2,2,0.666666666666667,0.332644628099174,0.333333333333333,0,0.333333333333333,0.133333333333333,0.0666666666666667,0,2.846,0.25,0.4,0.583333333333333,0.983333333333333
"1960",2017,5,"KT",63088,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0.4,0.287671232876712,0,0,0,0,0,0,0,0,0,0,0
"1961",2017,5,"KT",63450,72,18,7,2,3,0,0,6,2,3,2,3,3,7,0.666666666666667,0.32293986636971,0.19047619047619,0.0476190476190476,0.0476190476190476,0.0694444444444444,0.0138888888888889,0.0277777777777778,9.982,0.318181818181818,0.375,0.454545454545455,0.829545454545455
"1962",2017,5,"KT",64006,72,15,4,3,3,0,0,5,3,3,2,3,3,9,0.759259259259259,0.309893704006541,0.2,0,0.133333333333333,0.0555555555555556,0,0.0138888888888889,6.532,0.220588235294118,0.263888888888889,0.352941176470588,0.616830065359477
"1963",2017,5,"KT",64029,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1964",2017,5,"KT",65062,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1965",2017,5,"KT",65516,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1966",2017,5,"KT",67005,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0.3,0,0,0,0,0,0,0.09,0,0,0,0
"1967",2017,5,"KT",67024,35,9,3,3,1,0,0,3,3,0,0,0,0,2,0.666666666666667,0.210526315789474,0.5,0,0,0.142857142857143,0,0.0571428571428571,1.152,0.133333333333333,0.257142857142857,0.2,0.457142857142857
"1968",2017,5,"KT",70553,58,13,1,3,3,0,0,5,2,2,0,2,2,9,0.5,0.304424778761062,0.142857142857143,0.0714285714285714,0.0714285714285714,0.0172413793103448,0.0344827586206897,0.0344827586206897,6.092,0.264150943396226,0.298245614035088,0.39622641509434,0.694472029129427
"1969",2017,5,"KT",73113,95,26,5,3,3,0,0,5,3,3,0,3,3,3,0.571428571428571,0.321349963316214,0.285714285714286,0,0.142857142857143,0.147368421052632,0.0105263157894737,0.0421052631578947,7.402,0.179487179487179,0.311827956989247,0.307692307692308,0.619520264681555
"1970",2017,5,"KT",73153,115,19,7,3,3,0,0,6,3,3,2,3,3,1,0.714285714285714,0.351990049751244,0.0303030303030303,0.0606060606060606,0,0.0434782608695652,0,0.0347826086956522,11.574,0.302752293577982,0.330434782608696,0.348623853211009,0.679058635819705
"1971",2017,5,"KT",74339,89,23,12,3,3,0,0,5,2,3,2,2,3,4,0.666666666666667,0.336963097398669,0.130434782608696,0,0.0869565217391304,0.101123595505618,0,0.0337078651685393,11.172,0.294871794871795,0.363636363636364,0.41025641025641,0.773892773892774
"1972",2017,5,"KT",77462,39,10,1,0,0,0,0,0,0,3,2,3,3,5,1,0.305699481865285,0.2,0,0.266666666666667,0,0,0.0512820512820513,9.136,0.384615384615385,0.384615384615385,0.769230769230769,1.15384615384615
"1973",2017,5,"KT",78517,28,7,2,2,1,0,0,6,0,2,2,3,3,2,0.7,0.304511278195489,0.142857142857143,0,0.142857142857143,0,0.0357142857142857,0.0357142857142857,3.478,0.269230769230769,0.285714285714286,0.423076923076923,0.708791208791209
"1974",2017,5,"KT",78548,66,13,2,3,3,0,0,6,2,3,1,2,2,6,0.142857142857143,0.296943231441048,0.2,0,0.0666666666666667,0.151515151515152,0,0.0151515151515152,8.81,0.277777777777778,0.384615384615385,0.388888888888889,0.773504273504274
"1975",2017,5,"KT",78753,29,7,3,2,2,0,0,5,2,3,2,3,3,7,0.571428571428571,0.282051282051282,0.142857142857143,0,0,0,0,0,1.994,0.25,0.25,0.285714285714286,0.535714285714286
"1976",2017,5,"KT",78892,17,3,0,1,2,0,0,4,0,0,0,1,1,5,0.5,0.246031746031746,0,0,0.333333333333333,0.117647058823529,0,0,2.016,0.2,0.294117647058824,0.4,0.694117647058824
"1977",2017,5,"KT",79191,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978",2017,5,"KT",79453,95,17,8,2,3,0,0,6,3,3,2,2,3,2,0.5,0.345211581291759,0.263157894736842,0,0.0263157894736842,0.0315789473684211,0.0315789473684211,0.0210526315789474,18.532,0.431818181818182,0.468085106382979,0.579545454545455,1.04763056092843
"1979",2017,5,"KT",99810,57,11,4,3,2,0,0,3,2,2,1,3,2,2,0.4,0.343789209535759,0.666666666666667,0,0,0.087719298245614,0.0175438596491228,0,8.728,0.306122448979592,0.381818181818182,0.510204081632653,0.892022263450835
"1980",2017,5,"LG",60100,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.336206896551724,0,0,0,0,0,0,0.32,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667
"1981",2017,5,"LG",61102,47,10,1,3,3,0,0,3,2,2,3,2,0,8,0.75,0.309713375796178,0.222222222222222,0,0.111111111111111,0.0851063829787234,0.0638297872340425,0.0212765957446809,5.158,0.230769230769231,0.347826086956522,0.358974358974359,0.706800445930881
"1982",2017,5,"LG",61114,5,1,1,0,0,0,0,0,0,0,0,0,2,7,0,0.327683615819209,0.333333333333333,0,0,0,0,0,1.532,0.6,0.6,0.8,1.4
"1983",2017,5,"LG",61186,20,3,2,0,0,0,0,0,0,1,3,0,2,2,0.579545454545455,0.353068592057762,0.285714285714286,0,0,0.1,0.05,0,4.396,0.411764705882353,0.5,0.529411764705882,1.02941176470588
"1984",2017,5,"LG",62147,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0.294117647058824,0,0,0,0,0,0,0,0,0,0,0
"1985",2017,5,"LG",63123,11,2,1,2,0,0,0,0,0,2,0,1,0,9,0.5,0.31638418079096,0,0,0,0,0,0.0909090909090909,0.0979999999999999,0.2,0.2,0.2,0.4
"1986",2017,5,"LG",63913,23,9,1,2,2,0,0,1,2,5,1,2,1,7,0.6,0.319767441860465,0,0,0,0.0434782608695652,0,0,0.482,0.15,0.173913043478261,0.15,0.323913043478261
"1987",2017,5,"LG",64153,93,23,10,3,3,0,0,3,3,5,3,2,2,6,0.470588235294118,0.293515358361775,0.363636363636364,0.0454545454545455,0.0909090909090909,0.0752688172043011,0.010752688172043,0.043010752688172,10.572,0.261904761904762,0.326086956521739,0.452380952380952,0.778467908902692
"1988",2017,5,"LG",65103,91,23,5,3,3,0,0,3,3,5,3,2,1,4,0.6,0.300675675675676,0.1,0.05,0.1,0.0549450549450549,0.010989010989011,0.043956043956044,7.546,0.238095238095238,0.285714285714286,0.357142857142857,0.642857142857143
"1989",2017,5,"LG",65115,13,5,2,3,3,0,0,3,2,5,1,2,1,2,0.5,0.317647058823529,0,0,0,0.0769230769230769,0,0,1.014,0.25,0.307692307692308,0.25,0.557692307692308
"1990",2017,5,"LG",66160,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991",2017,5,"LG",71842,42,12,3,1,3,0,0,1,3,5,3,2,2,8,0,0.28,0,0,0.142857142857143,0,0.0238095238095238,0.0714285714285714,5.998,0.368421052631579,0.384615384615385,0.526315789473684,0.910931174089069
"1992",2017,5,"LG",72133,87,22,7,3,3,0,0,2,3,4,3,2,2,3,0.586206896551724,0.36773350751143,0.193548387096774,0.032258064516129,0.032258064516129,0.0804597701149425,0,0.0344827586206897,15.652,0.392405063291139,0.436781609195402,0.531645569620253,0.968427178815655
"1993",2017,5,"LG",72456,75,13,2,3,3,0,0,3,3,5,3,2,2,9,0.705882352941177,0.307038834951456,0.3125,0,0.0625,0.0666666666666667,0.04,0.0133333333333333,8.396,0.25,0.328767123287671,0.375,0.703767123287671
"1994",2017,5,"LG",74823,36,8,2,2,3,0,0,2,3,5,3,2,0,8,0.6,0.305263157894737,0.111111111111111,0,0,0,0,0.0833333333333333,1.132,0.25,0.25,0.277777777777778,0.527777777777778
"1995",2017,5,"LG",76100,16,4,1,2,2,0,0,3,0,0,0,2,0,2,0.615384615384615,0.337730870712401,0,0,0,0.0625,0,0,1.892,0.333333333333333,0.375,0.333333333333333,0.708333333333333
"1996",2017,5,"LG",78135,55,5,0,3,3,0,0,3,3,5,1,1,0,1,0.615384615384615,0.329700272479564,0,0,0,0.127272727272727,0.0363636363636364,0.0363636363636364,2.402,0.152173913043478,0.290909090909091,0.152173913043478,0.443083003952569
"1997",2017,5,"LG",78217,94,12,6,3,3,0,0,3,3,5,3,2,2,2,0.738461538461539,0.345291479820628,0.0740740740740741,0.037037037037037,0,0.0851063829787234,0,0.0106382978723404,12.124,0.329268292682927,0.388888888888889,0.378048780487805,0.766937669376694
"1998",2017,5,"LG",79109,85,19,3,2,3,0,0,3,3,5,3,2,2,5,0.74,0.336415362731152,0.0714285714285714,0.0714285714285714,0,0.152941176470588,0.0117647058823529,0.0117647058823529,7.342,0.2,0.329411764705882,0.242857142857143,0.572268907563025
"1999",2017,5,"LG",79113,14,2,0,0,0,0,0,0,2,2,0,0,0,7,0.636363636363636,0.298342541436464,0,0,0,0.142857142857143,0.0714285714285714,0,0.636,0.1,0.285714285714286,0.1,0.385714285714286
"2000",2017,5,"LG",79140,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001",2017,5,"LG",79192,45,12,7,1,3,0,0,3,0,2,3,0,2,7,0.548387096774194,0.34314980793854,0,0,0.133333333333333,0,0.0222222222222222,0.0666666666666667,6.252,0.357142857142857,0.372093023255814,0.5,0.872093023255814
"2002",2017,5,"LG",99606,53,18,3,3,3,0,0,2,1,5,2,2,0,3,0.6,0.365963855421687,0.0714285714285714,0,0.0714285714285714,0.113207547169811,0.0188679245283019,0.0377358490566038,6.11,0.304347826086957,0.39622641509434,0.391304347826087,0.787530762920427
